BakeryRank,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,FHRSIDRep,StoreCount,BakeryScore,LocationMatch,AIClass,V2ManualVerdict,AIReason,V2ManualNote,ReviewFlags,ManualClass,ManualReason,ManualSourceURL
7642,Magazin Romanesc Food 4 Less,magazin romanesc food 4 less,Retailers - other,"355 Lea Bridge Road, Leyton, London",E10 7LA,Waltham Forest,1017847,1,0.0556810955889994,YES,GROCER_BAKERY,,"Identified as a Romanian food store, which are typically grocers, and social media mentions a variety of traditional Romanian products.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
7678,London Food Store Limited,london food store limited,Retailers - supermarkets/hypermarkets,"44A Park Parade, London",NW10 4JD,Brent,532433,1,0.0553710800551753,YES,GROCER_BAKERY,,"London Food Store Limited is classified as a supermarket/hypermarket, and as a general food retailer, it is likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
7862,Bobby Food & Wine Ltd,bobby food and wine ltd,Retailers - other,"26 Fauconberg Road, Chiswick",W4 3JY,Hounslow,490657,1,0.0538818991813564,YES,GROCER_BAKERY,,"Bobby Food & Wine Ltd is identified as a retailer/grocer. While the FHRS type is ""Retailers - other"", there is no affirmative evidence of substantial bakery provision at this location. The company's registered office address changed in February 2022, but the FHRS listing is for the original address.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8062,Pure Flourish At Stella's Emporium,pure flourish at stella s emporium,Distributors/Transporters,"1B The Parade, Coulsdon Road, Coulsdon",CR5 1EH,Croydon,1668787,1,0.052158811482511,YES,GROCER_BAKERY,NOT_BAKERY,"Pure Flourish At Stella's Emporium is a Greek/Cypriot deli and gift shop that sells a variety of authentic goods and delicacies, including baklava and orange cake, alongside other deli items.",Mainly a deli,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
8121,ARZ Superstore LTD,arz superstore ltd,Retailers - other,"104 Cowley Road, Uxbridge",UB8 2LX,Hillingdon,1587937,1,0.0517586345074582,YES,GROCER_BAKERY,,"ARZ Superstore LTD is a retailer, and while specific bakery evidence is not detailed, its ""Superstore"" designation and ""Retailers - other"" FHRS type suggest it's a general food retailer that would likely have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8184,My Twins Supermarket,my twins supermarket,Retailers - other,"215 Whittington Road, LONDON",N22 8YW,Enfield,744209,1,0.0513211138002903,YES,GROCER_BAKERY,,"My Twins Supermarket is a general food retailer. While specific bakery provision isn't detailed, it's a supermarket, making substantial bakery provision highly probable.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8400,Starry Mart Wandsworth Ltd,starry mart wandsworth ltd,Retailers - other,"46 Garratt Lane, London, Wandsworth",SW18 4FT,Wandsworth,1832635,1,0.0495897120173933,YES,GROCER_BAKERY,NOT_BAKERY,Asian supermarket with an in-store bakery offering freshly baked pastries and buns.,Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
8441,Yash Food & Wine Limited,yash food and wine limited,Retailers - other,"Yash Food & Wine, 5 The Quarterdeck, London",E14 8SH,Tower Hamlets,362321,1,0.0492780501616026,YES,GROCER_BAKERY,,"Convenience store with evidence of selling food and groceries, likely including baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8554,Brixton Grocery Ltd,brixton grocery ltd,Retailers - other,"26 Electric Avenue, London",SW9 8JR,Lambeth,1797953,1,0.0483615670119236,YES,GROCER_BAKERY,,"Brixton Grocery Ltd is registered at 26 Electric Avenue, which is within Brixton Market, known for its fruit and vegetable stalls and other groceries. While specific bakery provision isn't detailed, its classification as a grocery store in a market setting suggests it would have a substantial food retail offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8703,Brettenham Food and Wine,brettenham food and wine,Retailers - other,"283 Brettenham Road, LONDON",N18 2HF,Enfield,1936693,1,0.0473455480123203,YES,GROCER_BAKERY,,"Brettenham Food and Wine is a convenience store and off-licence. While it sells food, there is no affirmative evidence of a substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8724,Local Pantry,local pantry,Retailers - other,"Local Pantry, Ground Floor At 6 - 8, 6-8 Crouch Hill, London",N4 4AU,Islington,1499455,1,0.0472159329199295,YES,GROCER_BAKERY,,"Retailer with ""Pantry"" in name, suggesting a grocery, and no evidence to contradict this.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8734,Barming Post Ltd,barming post ltd,Retailers - other,"7 - 9 Arnott Close, Thamesmead, Greenwich",SE28 8BG,Greenwich,1590183,1,0.0471756758869494,YES,GROCER_BAKERY,,"This is a Post Office and convenience store, and while it sells some baked goods, there is no affirmative evidence of a substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8779,Kiki and miumiu ltd,kiki and miumiu ltd,Retailers - other,"141, Walworth Road, London",SE17 1RW,Southwark,1400554,1,0.0468949904416291,YES,GROCER_BAKERY,NOT_BAKERY,"Kiki and miumiu ltd is an oriental supermarket with its own bakery section offering fresh Chinese bakery items, cakes, and desserts.",Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
8856,TRADE SWAINS LANE,trade swains lane,Restaurant/Cafe/Canteen,"Unit 1 Sonny Heights West, 1 Swain's Lane, London",N6 6AG,Camden,1728470,1,0.0464475044955082,YES,BAKERY_CAFE,,"Cafe offering artisan sandwiches and specialty coffee, with a focus on brunch items.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,,https://share.google/dKAaVHjHVp0ZuIgwG
8864,Harris Food & Wine Limited,harris food and wine limited,Retailers - other,"Harris Food & Wine Limited, Ground Floor, 252-254 Pentonville Road, London",N1 9JY,Islington,764817,1,0.0463949954814419,YES,GROCER_BAKERY,,"Harris Food & Wine Limited is a grocer/convenience store. While specific bakery provision isn't detailed, it's a general food retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8879,First Choice Newsagents,first choice newsagents,Retailers - other,"110 Staines Road, Hounslow",TW3 3LH,Hounslow,491064,1,0.0462895893551323,YES,GROCER_BAKERY,,"First Choice Newsagents is a retailer that would likely sell baked goods as a substantial part of its offering, qualifying it as a grocer bakery.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
8957,Nefis Nuts&Kuruyemis Baharat&Sekerle,nefis nuts and kuruyemis baharat and sekerle,Retailers - other,"338 High Road, Wood Green, London",N22 8JW,Haringey,1716969,1,0.045825767798179,YES,GROCER_BAKERY,,"""Nefis Nuts&Kuruyemis Baharat&Sekerle"" at 338 High Road, Wood Green, London, N22 8JW is classified as ""Retailers - other"" and appears to be a nuts and spices retailer. While it's a retailer, there is no affirmative evidence of substantial bakery provision at this location. However, the name ""Kuruyemis Baharat&Sekerle"" suggests it might be a grocer with a variety of goods, and ""Kuruyemis"" can refer to dried fruits and nuts, often sold alongside other food items. Given the FHRS type and the name, it's plausible it's a grocer. Without further information on bakery provision, it's difficult to classify it as a bakery. However, a search for ""Nefis Nuts & Spices Ltd"" shows it as a retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9129,Amar Bazar Ltd,amar bazar ltd,Retailers - other,"7 Faircross Parade, Longbridge Road, Barking",IG11 8UN,Barking and Dagenham,1035843,1,0.0447016793697332,YES,GROCER_BAKERY,,"Amar Bazar Ltd is a supermarket/grocer with evidence of selling fresh meat and vegetables, and is likely to have a substantial bakery provision as part of its general food retail.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9183,Magazin Romanesc Anais,magazin romanesc anais,Retailers - other,"99 High Street North, East Ham, London",E6 1HZ,Newham,1225020,1,0.044450760697069,YES,GROCER_BAKERY,,"Magazin Romanesc Anais is a Romanian grocery store. While it likely sells some baked goods, there is no affirmative evidence of substantial bakery provision at this specific location to classify it as a GROCER_BAKERY.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9204,Magazin Romanesc,magazin romanesc,Retailers - other,"420 Streatham High Road, London",SW16 3SN,Lambeth,495897,9,0.044358640326875,YES,GROCER_BAKERY,NOT_BAKERY,Romanian grocery and liquor store with a selection of baked goods.,Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
9215,Top Choice,top choice,Retailers - other,"245A Northborough Road, Streatham, London, Merton",,Merton,706866,1,0.0442690965617068,YES,GROCER_BAKERY,,"Identified as a grocer/convenience store with an InPost locker, implying a retail operation that could include substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9248,Stop-N-Shop Fulham Ltd,stop n shop fulham ltd,Retailers - other,"327 Fulham Palace Road, London",SW6 6TJ,Hammersmith and Fulham,344998,1,0.0440967250099051,YES,GROCER_BAKERY,,"Convenience store with ""Grocers & Convenience Stores"" as a business type. While specific bakery provision isn't detailed, it's a general food retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9330,Manor Park Mini Market Limited,manor park mini market limited,Retailers - other,"631 Romford Road, Manor Park, London",E12 5AD,Newham,1919110,1,0.0436865285194625,YES,GROCER_BAKERY,,"Mini market with a ""Retailers - other"" FHRS type, which often includes grocery stores, and no evidence to exclude substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9342,Prezzemolo & Vtiale,prezzemolo and vtiale,Retailers - other,"87-89 WIGMORE STREET, LONDON",W1U 1DL,Westminster,1849329,1,0.0436352682400861,YES,GROCER_BAKERY,NOT_BAKERY,"Italian deli and supermarket with a dedicated ""Deli and bakery"" section and a substantial range of fresh bread, focaccia, and cakes.",General italian food store,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
9371,Pound Stretcher Limited,pound stretcher limited,Retailers - other,"145-149 Fore Street, LONDON",N18 2XF,Enfield,1416880,1,0.043467819202974,YES,GROCER_BAKERY,,"Discount retailer selling a wide range of groceries and household items, likely including baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9446,Hammonds,hammonds,Retailers - other,"K Hammonds Butchers Ltd, Unit 11, 8 Kew Bridge Road",TW8 0FJ,Hounslow,745451,1,0.0431034007419421,YES,GROCER_BAKERY,,Butcher and deli that historically had a nearby bakery supplying bread and pastries.,,FP_INCONCLUSIVE_LOCATION,NON_BAKERY,Permanently closed,
9559,The Co-Operative Group Food Limited,the co operative group food limited,Retailers - supermarkets/hypermarkets,"765 -767 Harrow Road, London",NW10 5NY,Brent,1281706,1,0.0425399276098234,YES,GROCER_BAKERY,,"The Co-Operative Group Food Limited is a supermarket. Supermarkets often have in-store bakeries or dedicated bakery sections. While specific evidence for *this exact branch* having an in-store bakery is not explicitly stated in the search results, it is a common feature of this type of establishment, and the FHRS type ""Retailers - supermarkets/hypermarkets"" supports the possibility of substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9590,Londis - Mk Filling Station Ltd,londis mk filling station ltd,Hotel/bed & breakfast/guest house,"Mill Road Service Station, Mill Road, West Drayton",UB7 7EQ,Hillingdon,1538524,1,0.0423641756175689,YES,GROCER_BAKERY,,"Londis - Mk Filling Station Ltd is a convenience store (grocer) that is part of the Londis chain, which typically sells a range of groceries and morning goods including bread.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9601,Budgens Catford,budgens catford,Retailers - other,"Esso Petrol Station, 360 Verdant Lane, London",SE6 1TP,Lewisham,1600907,1,0.0422781032355616,YES,GROCER_BAKERY,,"Budgens Catford is a convenience store located within an Esso petrol station that offers a range of groceries. While specific evidence of an in-store bakery is not explicitly stated, Budgens stores typically offer a substantial fresh bakery range, qualifying it as a grocer with substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9686,Limes Cafe 2026 Ltd,limes cafe 2026 ltd,Restaurant/Cafe/Canteen,"Limes Cafe 2026 ltd, 884 Green Lanes, LONDON",N21 2RS,Enfield,1942125,1,0.0418576313367579,YES,BAKERY_CAFE,,"Cafe with a substantial range of breakfast, brunch, sandwiches, jacket potatoes, desserts, and pancakes.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Mainly breakfast café,https://share.google/4K7BXv2gATjTHhLkt
9867,Grind & Co Ltd,grind and co ltd,Restaurant/Cafe/Canteen,"34 Royal Exchange, London",EC3V 3LP,City of London Corporation,948352,1,0.0410227643827487,YES,BAKERY_CAFE,,"Coffee bar and cafe that offers coffee and cocktails, with mentions of an all-day dining menu and breakfast items, indicating a substantial food offering beyond just coffee.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,There is sufficient evidence of a range of baked goods being sold,https://share.google/L5E1ZzE3Os5vzmCwq
9872,Best Choice,best choice,Retailers - other,"13 Market Way, London",E14 6AH,Tower Hamlets,1761721,1,0.0409769487710817,YES,GROCER_BAKERY,,"Convenience store/grocer at Chrisp Street Market selling confectionery, groceries, and other items. There is no affirmative evidence of a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9896,Londis - Swakeleys,londis swakeleys,Retailers - other,"Long Lane, Ickenham",UB10 8TA,Hillingdon,1929726,1,0.0408617549352812,YES,GROCER_BAKERY,,"Londis is a convenience store, and as a general food retailer, it is likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
9970,Magazin Traditional Romanesc,magazin traditional romanesc,Retailers - other,"389 Katherine Road, Forest Gate, London",E7 8LT,Newham,1747171,1,0.0405128299176599,YES,GROCER_BAKERY,NOT_BAKERY,"Identified as a convenience store, and while specific bakery provision at this location isn't detailed, it's a general food retailer.",Supermarket,FP_V2_MANUAL_NOT_BAKERY; FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,,
10002,Shopping Tree Hoxton,shopping tree hoxton,Retailers - other,"51-53 PITFIELD STREET, Hackney, London",N1 6BU,Hackney,469798,1,0.0403713975696095,YES,GROCER_BAKERY,NOT_BAKERY,"Retailer - other, identified as a grocery store, with opening hours suggesting a stable retail location.",Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
10022,Soni Cash & Carry Limited,soni cash and carry limited,Retailers - other,"10A Carlton Terrace, Green Street, Forest Gate, London",E7 8LH,Newham,1601099,1,0.0402774467116803,YES,GROCER_BAKERY,,"Soni Cash & Carry Limited is identified as an Asian grocer with fresh fruit and vegetables. While not explicitly stated as having an in-store bakery, the nature of a cash & carry and grocer suggests substantial food retail, making a substantial bakery provision plausible.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10100,Rombull Foods Limited,rombull foods limited,Retailers - supermarkets/hypermarkets,"5D Main Drive, East Lane Business Park, Wembley",HA9 7NA,Brent,533681,1,0.0398838765834477,YES,GROCER_BAKERY,,"Rombull Foods Limited is identified as a Bulgarian food shop, which is a type of grocer, and therefore likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10181,Your Daily Needs,your daily needs,Retailers - other,"121 Cowbridge Lane, Barking",IG11 8LJ,Barking and Dagenham,1035844,1,0.0395366550003756,YES,GROCER_BAKERY,,"""Your Daily Needs Store"" at the specified address is identified as a convenience store with an InPost Locker. While it sells various items, there is no affirmative evidence of substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10195,Sainsburys,sainsburys,Retailers - supermarkets/hypermarkets,"J Sainsbury Plc, 2 Trafalgar Way, Croydon",CR0 4XT,Croydon,6391,21,0.0394960543852129,YES,GROCER_BAKERY,,Supermarket chain that typically includes in-store bakeries and offers a range of baked goods.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10207,C Johnson & Son Ltd,c johnson and son ltd,Retailers - other,"107 Corbets Tey Road, Upminster",RM14 2AH,Havering,373719,1,0.0394590858057595,YES,GROCER_BAKERY,,"C Johnson & Son Ltd is a long-established butcher and artisan delicatessen that sells a variety of specialist food products, including cheeses and continental deli items. The description of an ""artisan delicatessen"" with a broad range of specialty foods suggests substantial bakery provision could be part of its offering, aligning with the GROCER_BAKERY classification.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10380,Londis Goodmayes,londis goodmayes,Retailers - other,"674 High Road, Seven Kings",IG3 8RU,Redbridge,813782,1,0.0387811310103444,YES,GROCER_BAKERY,,"Londis is a convenience store, and the Goodmayes location is confirmed to be a local Londis convenience store. While specific bakery evidence for this exact branch is not available, Londis stores typically offer a range of baked goods as part of their general grocery offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10388,Orpington Pond Service Station,orpington pond service station,Retailers - other,"Orpington Pond Service Station 2 - 4 High Street, Orpington",BR6 0JG,Bromley,357779,1,0.0387623990213062,YES,GROCER_BAKERY,,"Orpington Pond Service Station is a Texaco petrol station that also operates as a Morrisons Daily convenience store. As a convenience store under the Morrisons Daily brand, it is highly likely to have a substantial bakery provision as part of its grocery offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10406,Adil Cash & Carry Ltd,adil cash and carry ltd,Retailers - other,"824 High Road Leyton, Leyton, London",E10 6AE,Waltham Forest,514589,1,0.0387072797880979,YES,GROCER_BAKERY,,"This is a cash & carry/grocer. While specific bakery evidence is not detailed, as a cash & carry it is highly likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10416,Hertford Road Service Station - Budgen,hertford road service station budgen,Retailers - other,"518 Hertford Road, ENFIELD",EN3 5SS,Enfield,1577158,1,0.0386487402040027,YES,GROCER_BAKERY,,"Budgens convenience store at a service station, which typically offers a range of fresh produce and essentials, including bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10611,Quality Grocer’s,quality grocer s,Retailers - other,"124 High Street, Teddington, London, Richmond Upon Thames",TW11 8JB,Richmond-Upon-Thames,1931903,1,0.0378953851162165,YES,GROCER_BAKERY,,Identified as a grocer/convenience store with no affirmative evidence of substantial bakery provision at this specific location.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10671,Nuts About Nuts,nuts about nuts,Retailers - other,"23 BELL STREET, LONDON",NW1 5BY,Westminster,1231213,1,0.0376295880799038,YES,GROCER_BAKERY,NOT_BAKERY,"Nuts About Nuts is a retailer of nuts, dried fruits, and Lebanese favorites, including bread and pastries, indicating a substantial bakery provision within a grocer setting.",Mainly retailing nuts/nut related goods,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
10685,Fondyou,fondyou,Takeaway/sandwich shop,"16 Kingsland Road London, Hackney, London",E2 8DA,Hackney,1942572,1,0.0375889439838309,YES,BAKERY_CAFE,,"Identified as a sandwich shop/cafe with opening hours, suggesting a customer-facing operation.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,,https://share.google/oZ0QTk66EV6JoKvqd
10702,By Max,by max,Restaurant/Cafe/Canteen,"Unit A, Bobbin House, Friary Road, Acton",W3 6GN,Ealing,1711041,1,0.0375266734076488,YES,BAKERY_CAFE,,"Cafe and wine bar that offers food, suggesting a cafe operation.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,,https://www.bymaxw3.com/
10729,Hyper Marche,hyper marche,Retailers - other,"150 - 152 Uxbridge Road, West Ealing",W13 8SB,Ealing,1494902,1,0.0374250387004555,YES,GROCER_BAKERY,NOT_BAKERY,"Hyper Marche is identified as a supermarket/retailer, and as a general food retailer, it is expected to have substantial bakery provision.",Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
10748,S S Afghan Bazar,s s afghan bazar,Retailers - other,"280 Northolt Road, South Harrow",HA2 8EB,Harrow,1540200,1,0.0373743215445934,YES,GROCER_BAKERY,,"Grocer listed as an Afghan Bazar, likely selling a variety of food products including substantial bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10812,B & M Retail,b and m retail,Retailers - other,"Unit 5 Merrielands Retail Park, Merrielands Crescent, Dagenham",RM9 6SJ,Barking and Dagenham,1112459,3,0.037122058609029,YES,GROCER_BAKERY,,"B & M Retail at Merrielands Retail Park is a general retailer that sells a broad range of products for home and garden, and as a large retailer, it is highly likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
10827,Natural Natural Sakesakana,natural natural sakesakana,Retailers - other,"20A Station Parade, Uxbridge Road, Ealing",W5 3LD,Ealing,1399885,1,0.0370644013246232,YES,GROCER_BAKERY,,"This is a Japanese grocery store specializing in fresh fish, sashimi, and sake, with no evidence of a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11018,Jay jalaram,jay jalaram,Retailers - other,"507, Lordship Lane, London",SE22 8JY,Southwark,363026,1,0.0363931924824417,YES,GROCER_BAKERY,,"Jay Jalaram is identified as a newsagent and grocer, and while specific bakery provision isn't detailed, it falls under the general food retailer category.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11174,Londis Isleworth,londis isleworth,Retailers - other,"403-405 Twickenham Road, Isleworth",TW7 7ES,Hounslow,490604,1,0.0358441223346062,YES,GROCER_BAKERY,,"This is a Londis convenience store which, as a general food retailer, is likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11264,LABAS,labas,Retailers - other,"LABAS, 203 Seven Sisters Road, London, N4 3NG",N4 3NG,Islington,416126,1,0.0355405985524159,YES,GROCER_BAKERY,,"LABAS is identified as a grocer/convenience store. While specific bakery provision isn't detailed, its classification as a ""Retailers - other"" and ""Grocers & Convenience Stores"" suggests it's a general food retailer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11275,Afromart Mini Market Limited,afromart mini market limited,Retailers - other,"178 Hertford Road, ENFIELD",EN3 5AZ,Enfield,317548,1,0.0354976490228579,YES,GROCER_BAKERY,,"Afromart Mini Market Limited is a retailer of other food products, and its business nature includes retail sale of various food items in specialised stores. Without further information, it is assumed to be a grocer with potential for substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11394,Oseikrom Cash and Carry Ltd,oseikrom cash and carry ltd,Takeaway/sandwich shop,,TW8 ,Hounslow,1788930,1,0.035096679998497,YES,GROCER_BAKERY,,"Oseikrom Cash and Carry Ltd is an Afro Caribbean cash and carry/grocer, and while it sells food, there is no affirmative evidence of a substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11517,Tolworth Evergreens,tolworth evergreens,Retailers - other,"50 Tolworth Broadway, Tolworth",KT6 7HR,Kingston-Upon-Thames,1385998,1,0.0347369312869492,YES,GROCER_BAKERY,,"Tolworth Evergreens is identified as a convenience store and grocer. While specific bakery evidence for this location is not detailed, as a grocer, it is highly likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11561,Popiandys,popiandys,Restaurant/Cafe/Canteen,"20-21 Market Square, Uxbridge",UB8 1LH,Hillingdon,770673,1,0.0345588232757638,YES,BAKERY_CAFE,,"Popiandys is a cafe/restaurant serving breakfast, lunch, and snacks with an extensive menu including sandwiches, omelettes, jacket potatoes, salads, pasta, and pancakes.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Café and restaurant with little to no bakery provison,https://www.popiandys.com/
11572,Riesutelis,riesutelis,Retailers - other,"72 Snakes Lane East, Woodford Green",IG8 7QQ,Redbridge,773950,1,0.0345280155193564,YES,GROCER_BAKERY,NOT_BAKERY,"Riesutelis is identified as a supermarket/European food store, and social media posts indicate they sell freshly pickled cucumbers and bread with garlic, suggesting substantial bakery provision.",Specialised off license,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
11591,Chatterton Food & Wine,chatterton food and wine,Retailers - other,"42 Chatterton Road, Bromley",BR2 9QE,Bromley,357362,1,0.0344868101126268,YES,GROCER_BAKERY,,Chatterton Food & Wine is a convenience store/grocer. There is no affirmative evidence of substantial bakery provision at this location.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11741,Baki Food Centre,baki food centre,Retailers - other,"797-799 Great Cambridge Road, ENFIELD",EN1 3PN,Enfield,1177918,1,0.0340851369994001,YES,GROCER_BAKERY,NOT_BAKERY,Retailer with a substantial bakery provision.,Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
11928,Price Right Food And Wine,price right food and wine,Retailers - other,"22 Selhurst Road, South Norwood, London",SE25 5QF,Croydon,1425931,1,0.0335698297055874,YES,GROCER_BAKERY,,"Price Right Food And Wine is a retailer (likely a convenience store or grocer) and the name suggests it sells food and wine. Without further information, it is assumed to be a grocer.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11971,Dowsetts,dowsetts,Retailers - other,"12 High Street, Teddington, London, Richmond Upon Thames",TW11 8EW,Richmond-Upon-Thames,1574360,1,0.0334384259439326,YES,GROCER_BAKERY,,Convenience store and newsagent with no evidence of substantial bakery provision.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
11977,Nasza Polska Ltd,nasza polska ltd,Retailers - other,"701 High Road, Seven Kings",IG3 8RH,Redbridge,443681,1,0.0334259055953589,YES,GROCER_BAKERY,NOT_BAKERY,Polish grocery store and travel agency.,Supermarket,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
12065,Westrow Foods Ltd T/A Nisa Local,westrow foods ltd t a nisa local,Retailers - other,"200 Lancaster Road, ENFIELD",EN2 0JH,Enfield,1663092,1,0.033193509612909,YES,GROCER_BAKERY,,"Westrow Foods Ltd T/A Nisa Local is a convenience store. While specific bakery provision at this exact location isn't detailed, Nisa Local stores generally offer a range of groceries, which can include substantial bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
12170,Rush Green Shop,rush green shop,Retailers - other,"70 Dagenham Road, Romford",RM7 0DA,Havering,854602,1,0.0328758218008543,YES,GROCER_BAKERY,,"This is a Co-op convenience store, which is a general food retailer, and Co-op stores typically have a fresh bakery range.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
